customer_id,gender,age,income_level,trad_revenue,trad_txn_count,mobile_revenue,mobile_txn_count,total_revenue
2251804,Female,42,Medium,96.0,1,7.86,1,103.86
3373004,Unknown,26,Medium,96.0,1,0.68,1,96.68
8236304,Unknown,25,Medium,15.0,1,1.15,1,16.15
883994,Unknown,47,Medium,0.0,0,0,0,0.0
163704,Unknown,32,Medium,48.0,1,0,0,48.0
575704,Unknown,30,Medium,96.0,1,0,0,96.0
6955304,Unknown,31,Medium,730.0,2,17.79,1,747.79
2957994,Unknown,67,Medium,0.0,0,9.75,1,9.75
5021704,Unknown,28,Medium,528.0,1,15.46,1,543.46
3638194,Unknown,33,Medium,0.0,0,3.47,1,3.47
967404,Female,68,Medium,156.0,3,0,0,156.0
595504,Unknown,21,Medium,480.0,1,0,0,480.0
6422404,Female,40,Medium,336.0,1,14.07,1,350.07
3243794,Unknown,32,Medium,0.0,0,2.19,1,2.19
4705304,Unknown,40,Medium,912.0,1,19.79,1,931.79
4971504,Unknown,30,Medium,312.0,1,16.35,1,328.35
2741804,Unknown,32,Medium,432.0,1,3.01,1,435.01
3083704,Unknown,20,Medium,48.0,1,0,1,48.0
8151804,Unknown,43,Medium,48.0,1,5.81,1,53.81
3733794,Unknown,88,Medium,25.0,1,34.68,1,59.68
4805804,Unknown,38,Medium,420.0,2,4.91,1,424.91
3850094,Unknown,50,Medium,10.0,1,3.49,1,13.49
4423804,Male,65,Medium,442.0,2,18.56,1,460.56
981704,Unknown,35,Medium,432.0,1,0,0,432.0
4373304,Unknown,27,Medium,288.0,2,18.18,1,306.18
437794,Unknown,30,Medium,0.0,0,0,0,0.0
1863804,Unknown,38,Medium,48.0,1,19.04,1,67.039999999999992
5948804,Unknown,36,Medium,336.0,1,4.28,1,340.28
7852804,Unknown,51,Medium,342.0,1,6.2,1,348.2
4207604,Unknown,31,Medium,48.0,1,7.88,1,55.88
1624894,Unknown,26,Medium,0.0,0,19.05,1,19.05
8465894,Unknown,22,Medium,0.0,0,4302.61,1,4302.61
7237004,Unknown,35,Medium,240.0,2,1.83,1,241.83
441894,Unknown,25,Medium,0.0,0,0,0,0.0
372904,Unknown,29,Medium,48.0,1,0,0,48.0
7021094,Male,22,Medium,0.0,0,16.18,1,16.18
7234804,Unknown,32,Medium,346.0,2,12.95,1,358.95
8351904,Unknown,26,Medium,48.0,1,0.05,1,48.05
1923894,Unknown,52,Medium,0.0,0,71.97,1,71.97
2010504,Unknown,59,Medium,660.0,2,16.61,1,676.61
4204104,Unknown,21,Medium,5.0,1,4.73,1,9.73
1976194,Unknown,21,Medium,100.0,1,0.16,1,100.16
2305804,Unknown,37,Medium,384.0,1,16.83,1,400.83
9103804,Unknown,33,Medium,128.0,2,14.49,1,142.49
4647404,Unknown,44,Medium,144.0,1,7.77,1,151.77
9677404,Unknown,40,Medium,606.0,3,0,1,606.0
8442704,Unknown,36,Medium,48.0,1,3.88,1,51.88
9666194,Unknown,19,Medium,10.0,1,14.08,1,24.08
8742804,Unknown,43,Medium,432.0,1,9.93,1,441.93
1271704,Unknown,23,Medium,48.0,1,0,0,48.0
6541804,Unknown,63,Medium,176.0,2,10.13,1,186.13
6241894,Unknown,40,Medium,570.0,1,10.87,1,580.87
4733894,Female,52,Medium,608.0,1,18.37,1,626.37
6986904,Unknown,36,Medium,240.0,1,12.37,1,252.37
6987704,Unknown,48,Medium,480.0,1,0,1,480.0
9345404,Unknown,39,Medium,0.0,0,19,1,19.0
7615194,Female,49,Medium,0.0,0,8.07,1,8.07
7507604,Unknown,28,Medium,48.0,1,71.81,1,119.81
3532094,Female,26,Medium,0.0,0,5.89,1,5.89
724604,Unknown,24,Medium,0.0,0,0,0,0.0
3089794,Unknown,24,Medium,0.0,0,221.17,1,221.17
2836404,Unknown,23,Medium,50.0,1,14.95,1,64.95
3762004,Unknown,33,Medium,500.0,1,19.57,1,519.57
3446404,Female,40,Medium,836.0,3,6.1,1,842.1
2300604,Unknown,29,Medium,68.0,2,14.04,1,82.039999999999992
3267304,Unknown,34,Medium,1728.0,2,18.71,1,1746.71
9605204,Unknown,39,Medium,0.0,0,6.64,1,6.64
2810504,Unknown,27,Medium,48.0,1,2.46,1,50.46
2198304,Unknown,29,Medium,192.0,1,0,1,192.0
8662004,Unknown,34,Medium,240.0,1,487.25,1,727.25
3646204,Unknown,24,Medium,156.0,4,12.07,1,168.07
9438804,Unknown,25,Medium,336.0,1,6.07,1,342.07
9098404,Unknown,25,Medium,672.0,1,19.46,1,691.46
1824804,Unknown,26,Medium,394.0,2,7.3,1,401.3
4066094,Unknown,37,Medium,0.0,0,18.81,1,18.81
7663004,Unknown,29,Medium,0.0,0,5.05,1,5.05
2701804,Unknown,65,Medium,432.0,1,11.76,1,443.76
4141504,Unknown,30,Medium,432.0,1,3.58,1,435.58
9531604,Unknown,32,Medium,360.0,1,13.08,1,373.08
7142994,Unknown,53,Medium,100.0,1,12.6,1,112.6
8362604,Unknown,42,Medium,960.0,2,15.33,1,975.33
2398704,Unknown,26,Medium,576.0,2,15.05,1,591.05
1619004,Unknown,42,Medium,192.0,1,1.15,1,193.15
5993504,Female,26,Medium,60.0,2,10.04,1,70.039999999999992
533804,Unknown,73,Medium,95.0,2,0,0,95.0
2433804,Unknown,32,Medium,216.0,2,2.92,1,218.92
2082504,Unknown,33,Medium,0.0,0,15.88,1,15.88
3252804,Unknown,69,Medium,432.0,1,123.65,1,555.65
6124604,Unknown,34,Medium,586.0,2,8.67,1,594.67
2573504,Unknown,46,Medium,144.0,1,2.96,1,146.96
6259194,Male,51,Medium,50.0,5,6.63,1,56.63
3927004,Unknown,23,Medium,48.0,1,128.17,1,176.17
2743504,Unknown,31,Medium,0.0,0,13.43,1,13.43
8041104,Unknown,35,Medium,144.0,1,1.74,1,145.74
9987704,Unknown,46,Medium,96.0,1,18.02,1,114.02
7912804,Unknown,24,Medium,48.0,1,0.81,1,48.81
3622104,Unknown,46,Medium,192.0,2,3497.35,1,3689.35
6547794,Unknown,36,Medium,0.0,0,336.67,1,336.67
1056904,Unknown,34,Medium,240.0,1,0,0,240.0
3556504,Unknown,30,Medium,624.0,1,18.33,1,642.33
7529504,Unknown,33,Medium,120.0,2,17.62,1,137.62
8644004,Unknown,20,Medium,240.0,1,253.65,1,493.65
9384804,Unknown,29,Medium,384.0,1,16.52,1,400.52
6081894,Unknown,26,Medium,0.0,0,17.52,1,17.52
8909004,Unknown,29,Medium,288.0,2,16.42,1,304.42
5733094,Unknown,38,Medium,0.0,0,19.37,1,19.37
2583504,Unknown,29,Medium,96.0,1,2.87,1,98.87
7388694,Unknown,57,Medium,150.0,1,1.73,1,151.73
6735404,Unknown,57,Medium,48.0,1,14.04,1,62.04
4363904,Unknown,23,Medium,144.0,1,225.92,1,369.91999999999996
1837704,Unknown,23,Medium,118.0,2,13.6,1,131.6
4998694,Unknown,22,Medium,0.0,0,17.78,1,17.78
5415804,Unknown,43,Medium,144.0,1,3.92,1,147.92
2432404,Unknown,26,Medium,48.0,1,11.75,1,59.75
7809194,Unknown,38,Medium,216.0,1,4.91,1,220.91
7911504,Unknown,56,Medium,5000.0,5,14.93,1,5014.93
5645304,Unknown,42,Medium,874.0,3,14.99,1,888.99
3976304,Unknown,37,Medium,1056.0,2,5.08,1,1061.08
1431804,Male,45,Medium,48.0,1,0,0,48.0
9226304,Unknown,62,Medium,900.0,2,3.34,1,903.34
7942404,Unknown,22,Medium,30.0,1,15.46,1,45.46
1449894,Unknown,71,Medium,0.0,0,0,0,0.0
3932404,Unknown,43,Medium,836.0,3,0,1,836.0
5230504,Unknown,79,Medium,280.0,1,19.74,1,299.74
8867804,Unknown,21,Medium,60.0,1,3.32,1,63.32
8834094,Unknown,28,Medium,0.0,0,18.99,1,18.99
7029504,Female,46,Medium,606.0,4,19.42,1,625.42
6072604,Unknown,49,Medium,1152.0,2,3.11,1,1155.11
7954004,Unknown,64,Medium,240.0,1,12.72,1,252.72
8710504,Unknown,32,Medium,538.0,2,0,1,538.0
4863004,Unknown,51,Medium,480.0,2,4.94,1,484.94
5471504,Male,48,Medium,634.0,2,0.84,1,634.84
5041904,Unknown,54,Medium,346.0,2,4.74,1,350.74
245404,Unknown,28,Medium,336.0,1,0,0,336.0
222404,Unknown,22,Medium,48.0,1,0,0,48.0
1013994,Unknown,22,Medium,456.0,1,0,0,456.0
9896704,Unknown,42,Medium,480.0,1,14.12,1,494.12
8996804,Unknown,25,Medium,126.0,2,1.67,1,127.67
6183194,Unknown,56,Medium,10.0,1,8.46,1,18.46
9473194,Unknown,52,Medium,10.0,1,7.54,1,17.54
1652904,Unknown,27,Medium,288.0,1,15.49,1,303.49
434894,Unknown,29,Medium,288.0,1,0,0,288.0
9198704,Unknown,55,Medium,288.0,3,5.67,1,293.67
8746304,Unknown,27,Medium,824.0,2,14.66,1,838.66
2385504,Male,76,Medium,494.0,3,9.73,1,503.73
8883404,Unknown,30,Medium,664.0,2,8.67,1,672.67
2625104,Unknown,20,Medium,10.0,1,7.54,1,17.54
7817904,Unknown,45,Medium,0.0,0,8.1,1,8.1
1801904,Unknown,29,Medium,144.0,1,358.32,1,502.32
9556504,Unknown,36,Medium,1248.0,2,13.31,1,1261.31
4166094,Unknown,44,Medium,0.0,0,1.81,1,1.81
9086104,Unknown,35,Medium,96.0,2,8.14,1,104.14
9362504,Unknown,49,Medium,624.0,1,17.79,1,641.79
7331904,Unknown,70,Medium,356.0,3,15.81,1,371.81
5463704,Unknown,27,Medium,480.0,1,11.71,1,491.71
7147794,Unknown,32,Medium,0.0,0,1.29,1,1.29
6448404,Unknown,47,Medium,490.0,2,1.81,1,491.81
3532804,Unknown,30,Medium,442.0,2,17.69,1,459.69
4367304,Unknown,26,Medium,864.0,1,11.99,1,875.99
7062804,Unknown,30,Medium,384.0,2,7.62,1,391.62
9386194,Female,24,Medium,0.0,0,6.79,1,6.79
9108904,Male,31,Medium,240.0,1,13.51,1,253.51
2775704,Female,63,Medium,888.0,1,3.07,1,891.07
4942204,Unknown,47,Medium,48.0,1,9.69,1,57.69
9104504,Unknown,32,Medium,682.0,2,13.52,1,695.52
6461804,Unknown,28,Medium,60.0,2,40.05,1,100.05
8504504,Unknown,28,Medium,548.0,2,214.51,1,762.51
168504,Unknown,28,Medium,672.0,2,0,0,672.0
2327894,Unknown,22,Medium,0.0,0,2.91,1,2.91
4055304,Unknown,22,Medium,90.0,1,4.95,1,94.95
1159194,Unknown,32,Medium,0.0,0,0,0,0.0
7949004,Unknown,32,Medium,192.0,1,13.6,1,205.6
319004,Unknown,26,Medium,192.0,1,0,0,192.0
2311604,Unknown,35,Medium,240.0,1,5.47,1,245.47
3570304,Unknown,40,Medium,0.0,0,16.92,1,16.92
9451894,Unknown,54,Medium,0.0,0,16.87,1,16.87
1814604,Male,33,Medium,60.0,2,0,1,60.0
1832104,Unknown,26,Medium,48.0,1,14.37,1,62.37
6853604,Unknown,27,Medium,528.0,1,13.7,1,541.7
6269004,Unknown,29,Medium,240.0,2,485.2,1,725.2
604204,Unknown,38,Medium,48.0,1,0,0,48.0
3760104,Unknown,45,Medium,78.0,2,1103.54,1,1181.54
3074304,Unknown,40,Medium,862.0,2,0,1,862.0
9071904,Unknown,40,Medium,0.0,0,9.46,1,9.46
9262304,Unknown,46,Medium,528.0,1,15.78,1,543.78
3942804,Unknown,29,Medium,204.0,2,0.05,1,204.05
4319504,Unknown,26,Medium,390.0,2,4.42,1,394.42
7809994,Unknown,44,Medium,352.0,2,6.22,1,358.22
7945404,Unknown,31,Medium,48.0,1,10.07,1,58.07
6762604,Female,38,Medium,96.0,2,3.34,1,99.34
7062604,Unknown,30,Medium,0.0,0,13.36,1,13.36
6348504,Unknown,46,Medium,60.0,1,2.95,1,62.95
8848604,Unknown,22,Medium,135.0,1,11.3,1,146.3
5945304,Unknown,45,Medium,952.0,5,1.28,1,953.28
1657994,Unknown,28,Medium,0.0,0,4.74,1,4.74
6041894,Unknown,26,Medium,0.0,0,0,1,0.0
6026804,Unknown,51,Medium,384.0,1,248.93,1,632.93000000000006
6190604,Unknown,36,Medium,0.0,0,13.19,1,13.19
1042804,Unknown,42,Medium,432.0,1,0,0,432.0
4819404,Unknown,46,Medium,624.0,1,496.31,1,1120.31
8042094,Unknown,21,Medium,0.0,0,3.18,1,3.18
8154504,Unknown,25,Medium,0.0,0,6.61,1,6.61
5655304,Unknown,22,Medium,776.0,2,313.7,1,1089.7
691704,Unknown,46,Medium,788.0,4,0,0,788.0
9729504,Unknown,42,Medium,576.0,1,6.67,1,582.67
901804,Male,53,Medium,442.0,2,0,0,442.0
138804,Unknown,21,Medium,336.0,1,0,0,336.0
4417704,Unknown,25,Medium,78.0,2,11.88,1,89.88
1147004,Unknown,33,Medium,384.0,2,0,0,384.0
6661894,Unknown,42,Medium,304.0,1,0,1,304.0
5446804,Unknown,40,Medium,0.0,0,19.56,1,19.56
2476194,Unknown,20,Medium,0.0,0,12.19,1,12.19
6104204,Unknown,27,Medium,48.0,1,0.84,1,48.84
455194,Unknown,45,Medium,0.0,0,0,0,0.0
7071704,Unknown,27,Medium,660.0,2,18.14,1,678.14
3909994,Unknown,28,Medium,0.0,0,15.39,1,15.39
6064504,Unknown,41,Medium,0.0,0,3382.23,1,3382.23
8729504,Unknown,30,Medium,576.0,1,9.2,1,585.2
7537704,Unknown,57,Medium,192.0,2,9.39,1,201.39
8310304,Female,36,Medium,480.0,2,11.7,1,491.7
7433094,Unknown,48,Medium,50.0,4,16.12,1,66.12
5901404,Unknown,37,Medium,288.0,1,11.6,1,299.6
1557704,Female,83,Medium,834.0,3,0,0,834.0
2753304,Unknown,56,Medium,922.0,2,10.45,1,932.45
1011704,Unknown,26,Medium,48.0,1,0,0,48.0
5720804,Unknown,30,Medium,192.0,1,982.03,1,1174.03
660004,Unknown,23,Medium,68.0,2,0,0,68.0
3020804,Female,44,Medium,678.0,5,8.02,1,686.02
5615204,Unknown,37,Medium,48.0,1,7.29,1,55.29
2851204,Unknown,39,Medium,48.0,1,12.21,1,60.21
7680404,Female,55,Medium,540.0,2,8.27,1,548.27
2445894,Unknown,35,Medium,0.0,0,78.27,1,78.27
9413194,Unknown,31,Medium,0.0,0,1.48,1,1.48
7027304,Unknown,26,Medium,0.0,0,6.9,1,6.9
526304,Unknown,37,Medium,874.0,2,0,0,874.0
5065894,Unknown,26,Medium,0.0,0,15.07,1,15.07
5642894,Unknown,18,Medium,20.0,2,10.56,1,30.560000000000002
6676104,Unknown,55,Medium,30.0,1,19.48,1,49.480000000000004
4883504,Unknown,31,Medium,737.0,4,13.02,1,750.02
9209404,Unknown,32,Medium,720.0,1,12.42,1,732.42
6799804,Unknown,32,Medium,0.0,0,11.84,1,11.84
2463304,Unknown,60,Medium,1140.0,2,4.27,1,1144.27
4493604,Female,53,Medium,711.0,5,16.68,1,727.68
8294404,Unknown,37,Medium,492.0,2,1.69,1,493.69
2784404,Unknown,43,Medium,864.0,2,17.58,1,881.58
2850304,Unknown,37,Medium,1292.0,2,17.82,1,1309.82
1140704,Unknown,44,Medium,0.0,0,0,0,0.0
8199794,Unknown,39,Medium,528.0,1,13.34,1,541.34
1432304,Unknown,27,Medium,96.0,1,0,0,96.0
4180404,Unknown,22,Medium,540.0,2,13.01,1,553.01
4755194,Unknown,46,Medium,50.0,1,143.71,1,193.71
7935994,Unknown,63,Medium,110.0,2,0.14,1,110.14
9445104,Unknown,43,Medium,288.0,2,11.72,1,299.72
3233504,Unknown,35,Medium,0.0,0,210.69,1,210.69
6259794,Unknown,21,Medium,0.0,0,0,1,0.0
4609404,Unknown,33,Medium,48.0,1,3.78,1,51.78
1233994,Unknown,73,Low,364.0,7,0,0,364.0
468504,Unknown,37,Low,144.0,3,0,0,144.0
2655304,Unknown,43,Low,48.0,1,16,1,64.0
1613804,Female,34,Low,432.0,2,0,0,432.0
9709004,Unknown,36,Low,96.0,2,0.81,1,96.81
3934094,Unknown,62,Low,0.0,0,1.92,1,1.92
9383504,Unknown,31,Low,178.0,2,3919.5,1,4097.5
5149094,Unknown,33,Low,0.0,0,16.38,1,16.38
9352094,Unknown,41,Low,10.0,1,12.61,1,22.61
1250804,Unknown,22,Low,432.0,1,0,0,432.0
6613804,Female,84,Low,432.0,2,17.57,1,449.57
6037194,Unknown,54,Low,240.0,1,251.63,1,491.63
6057094,Unknown,25,Low,20.0,2,13.44,1,33.44
8167704,Unknown,27,Low,0.0,0,17.67,1,17.67
5885694,Unknown,48,Low,20.0,2,1.96,1,21.96
8215504,Unknown,41,Low,624.0,1,11.4,1,635.4
5056194,Unknown,21,Low,60.0,1,18.67,1,78.67
3024704,Unknown,32,Low,240.0,1,8.26,1,248.26
9370304,Unknown,54,Low,120.0,2,12.16,1,132.16
9689304,Unknown,32,Low,720.0,1,19.65,1,739.65
3278404,Unknown,37,Low,900.0,2,16.83,1,916.83
7319304,Unknown,55,Low,2062.0,7,1032.82,1,3094.8199999999997
8070304,Unknown,57,Low,240.0,1,16.73,1,256.73
8775404,Unknown,54,Low,576.0,1,16.95,1,592.95
1610604,Unknown,49,Low,672.0,2,0,0,672.0
6297104,Unknown,25,Low,120.0,2,4.21,1,124.21
2198094,Unknown,27,Low,0.0,0,17.5,1,17.5
8590604,Unknown,19,Low,596.0,3,370.64,1,966.64
7549404,Unknown,24,Low,480.0,2,9.43,1,489.43
757194,Male,27,Low,0.0,0,0,0,0.0
7780404,Unknown,33,Low,48.0,1,4.39,1,52.39
9498194,Unknown,28,Low,0.0,0,2.86,1,2.86
7978304,Unknown,50,Low,816.0,2,1.09,1,817.09
5852304,Unknown,53,Low,1080.0,2,17.04,1,1097.04
6756504,Unknown,35,Low,250.0,2,1663.73,1,1913.73
7784504,Unknown,39,Low,674.0,5,0,1,674.0
6608704,Unknown,23,Low,180.0,1,5.79,1,185.79
2875194,Unknown,52,Low,0.0,0,7.82,1,7.82
29894,Unknown,27,Low,0.0,0,0,0,0.0
2215804,Unknown,26,Low,48.0,1,9.67,1,57.67
8066094,Unknown,50,Low,0.0,0,32.8,1,32.8
6129504,Unknown,23,Low,96.0,1,0.87,1,96.87
3810304,Unknown,47,Low,912.0,1,14.27,1,926.27
7891194,Unknown,50,Low,0.0,0,0.64,1,0.64
736204,Unknown,40,Low,48.0,1,0,0,48.0
9559404,Unknown,42,Low,202.0,2,8.28,1,210.28
4637194,Unknown,69,Low,50.0,4,9,1,59.0
4853004,Unknown,30,Low,144.0,1,18.34,1,162.34
5798694,Unknown,55,Low,0.0,0,426.82,1,426.82
9109094,Unknown,37,Low,60.0,6,15.24,1,75.24
6344094,Unknown,42,Low,0.0,0,2.61,1,2.61
3245894,Unknown,32,Low,0.0,0,11.47,1,11.47
1795694,Unknown,32,Low,0.0,0,0,1,0.0
6619994,Male,67,Low,0.0,0,0.26,1,0.26
5946194,Unknown,29,Low,45.0,5,1.02,1,46.02
3233094,Unknown,52,Low,228.0,1,2.94,1,230.94
1557004,Unknown,39,Low,192.0,1,0,0,192.0
3276304,Unknown,23,Low,816.0,2,1.14,1,817.14
1535994,Unknown,22,Low,0.0,0,0,0,0.0
1877004,Unknown,26,Low,240.0,2,7.1,1,247.1
1824904,Unknown,29,Low,48.0,1,7.77,1,55.769999999999996
3881704,Unknown,27,Low,796.0,3,13.09,1,809.09
5504204,Unknown,35,Low,96.0,2,7.1,1,103.1
5742704,Unknown,28,Low,538.0,2,13.72,1,551.72
3833504,Unknown,43,Low,682.0,2,19.38,1,701.38
6219004,Unknown,44,Low,192.0,1,17.99,1,209.99
3358094,Unknown,35,Low,0.0,0,2.66,1,2.66
7742094,Unknown,24,Low,48.0,1,14.4,1,62.4
4001604,Unknown,36,Low,192.0,1,18.11,1,210.11
8266504,Unknown,41,Low,538.0,2,3.82,1,541.82
8122404,Unknown,39,Low,1632.0,2,16.18,1,1648.18
8272504,Unknown,22,Low,20.0,1,10.7,1,30.7
3967404,Unknown,52,Low,180.0,1,9.09,1,189.09
2667404,Unknown,38,Low,144.0,1,11.73,1,155.73
7815204,Unknown,27,Low,48.0,1,19.63,1,67.63
3987194,Unknown,29,Low,0.0,0,9.01,1,9.01
7997004,Unknown,34,Low,384.0,2,18.8,1,402.8
9739404,Unknown,44,Low,730.0,2,420.32,1,1150.32
2403704,Unknown,25,Low,0.0,0,0,1,0.0
1844004,Unknown,30,Low,48.0,1,9.14,1,57.14
8750804,Unknown,21,Low,394.0,2,14.52,1,408.52
2119194,Unknown,32,Low,0.0,0,0.19,1,0.19
5521704,Unknown,33,Low,538.0,2,14.9,1,552.9
2159194,Unknown,26,Low,0.0,0,7.28,1,7.28
5194804,Unknown,25,Low,480.0,2,265.97,1,745.97
4431904,Unknown,32,Low,0.0,0,8.33,1,8.33
5854904,Unknown,23,Low,60.0,1,13.68,1,73.68
4521094,Unknown,30,Low,0.0,0,2.86,1,2.86
6745304,Unknown,21,Low,0.0,0,0.73,1,0.73
7826304,Unknown,56,Low,10.0,1,18.6,1,28.6
1993504,Female,62,Low,780.0,2,3.58,1,783.58
4335304,Unknown,32,Low,2016.0,3,16.21,1,2032.21
225804,Unknown,28,Low,96.0,2,0,0,96.0
980604,Unknown,44,Low,234.0,2,0,0,234.0
752004,Unknown,32,Low,96.0,2,0,0,96.0
9819994,Unknown,23,Low,0.0,0,4.3,1,4.3
7385704,Unknown,53,Low,48.0,1,0,1,48.0
5983194,Unknown,30,Low,20.0,1,5.57,1,25.57
2916304,Unknown,29,Low,288.0,2,17.56,1,305.56
2956504,Unknown,64,Low,624.0,1,18.87,1,642.87
4788304,Female,62,Low,816.0,1,5.75,1,821.75
6982404,Unknown,20,Low,350.0,5,483.85,1,833.85
3676894,Unknown,22,Low,0.0,0,16.86,1,16.86
5628404,Unknown,29,Low,634.0,2,18.83,1,652.83
2968004,Unknown,39,Low,192.0,1,10.93,1,202.93
3059404,Unknown,49,Low,120.0,2,7.81,1,127.81
9911704,Unknown,62,Low,803.0,2,4.31,1,807.31
6616194,Unknown,49,Low,0.0,0,13.84,1,13.84
1605404,Unknown,30,Low,836.0,3,0,0,836.0
6467694,Unknown,62,Low,10.0,1,18.22,1,28.22
2070004,Unknown,38,Low,1680.0,12,3.26,1,1683.26
6758404,Unknown,54,Low,528.0,1,17.14,1,545.14
2164504,Female,45,Low,96.0,1,0,1,96.0
134094,Unknown,59,Low,1175.0,5,0,0,1175.0
2171204,Unknown,26,Low,48.0,1,19.34,1,67.34
8673904,Unknown,26,Low,60.0,2,4.77,1,64.77
7596804,Unknown,79,Low,384.0,1,0.91,1,384.91
1727704,Female,31,Low,144.0,2,18.29,1,162.29
3767704,Unknown,64,Low,600.0,2,381.79,1,981.79
4958094,Unknown,35,Low,0.0,0,192.21,1,192.21
9150804,Unknown,42,Low,432.0,1,5.2,1,437.2
249894,Unknown,21,Low,100.0,1,0,0,100.0
5612894,Unknown,60,Low,660.0,3,10.75,1,670.75
5173404,Unknown,62,Low,96.0,1,17.99,1,113.99
1757704,Unknown,20,Low,672.0,2,16.5,1,688.5
7176094,Unknown,36,Low,10.0,1,11.08,1,21.08
5739194,Unknown,32,Low,30.0,2,246.02,1,276.02
9617894,Unknown,33,Low,0.0,0,18.4,1,18.4
2969404,Unknown,19,Low,220.0,1,15,1,235.0
6620604,Unknown,70,Low,586.0,2,11.38,1,597.38
675504,Unknown,45,Low,48.0,1,0,0,48.0
4480004,Unknown,21,Low,144.0,1,1.68,1,145.68
7564504,Unknown,46,Low,1056.0,2,4.9,1,1060.9
4403994,Female,47,Low,10.0,1,15.22,1,25.22
9350804,Unknown,30,Low,432.0,1,6.19,1,438.19
9323094,Unknown,22,Low,0.0,0,321.48,1,321.48
6632804,Male,41,Low,480.0,2,10.82,1,490.82
3659804,Unknown,41,Low,0.0,0,429.18,1,429.18
2268504,Unknown,51,Low,144.0,2,5.88,1,149.88
2758894,Male,75,Low,0.0,0,18.52,1,18.52
7941504,Unknown,33,Low,144.0,1,13.94,1,157.94
993994,Unknown,21,Low,0.0,0,0,0,0.0
582894,Unknown,81,Low,0.0,0,0,0,0.0
337794,Unknown,25,Low,0.0,0,0,0,0.0
3759004,Unknown,27,Low,392.0,3,14.2,1,406.2
409004,Unknown,28,Low,384.0,2,0,0,384.0
3767404,Unknown,53,Low,30.0,1,9,1,39.0
1557204,Unknown,25,Low,48.0,1,0,0,48.0
2952404,Male,48,Low,720.0,2,8.36,1,728.36
9184504,Unknown,46,Low,684.0,3,0,1,684.0
9844004,Unknown,29,Low,144.0,1,251.16,1,395.15999999999997
2151894,Unknown,53,Low,55.0,5,269.15,1,324.15
790604,Unknown,30,Low,631.0,3,0,0,631.0
4578304,Unknown,53,Low,0.0,0,19.01,1,19.01
6388694,Unknown,48,Low,0.0,0,18.19,1,18.19
7446104,Unknown,43,Low,96.0,1,17.94,1,113.94
8932804,Unknown,26,Low,442.0,2,15.98,1,457.98
7973404,Unknown,42,Low,220.0,1,14.31,1,234.31
115894,Unknown,36,Low,0.0,0,0,0,0.0
7897004,Unknown,78,Low,192.0,1,2.28,1,194.28
6783404,Unknown,27,Low,96.0,2,7.5,1,103.5
8650804,Unknown,35,Low,432.0,2,15.13,1,447.13
9864304,Unknown,32,Low,48.0,1,0.27,1,48.27
6338004,Unknown,32,Low,192.0,1,14.6,1,206.6
3194804,Unknown,35,Low,394.0,2,0,1,394.0
9349194,Unknown,39,Low,55.0,2,286.74,1,341.74
3193504,Male,33,Low,96.0,2,13.26,1,109.26
5082994,Unknown,25,Low,0.0,0,4.25,1,4.25
510504,Unknown,20,Low,260.0,1,0,0,260.0
2779404,Unknown,26,Low,192.0,1,7.55,1,199.55
8888804,Unknown,52,Low,60.0,2,2962.8,1,3022.8
4925894,Unknown,26,Low,0.0,0,3.66,1,3.66
9237794,Unknown,33,Low,0.0,0,19.33,1,19.33
426304,Unknown,22,Low,576.0,1,0,0,576.0
5737004,Male,30,Low,242.0,3,8.65,1,250.65
5185404,Unknown,20,Low,20.0,1,0.51,1,20.51
2223894,Unknown,33,Low,0.0,0,0.69,1,0.69
6206094,Unknown,37,Low,20.0,2,18.31,1,38.31
7017904,Unknown,27,Low,288.0,1,10.11,1,298.11
9405404,Unknown,30,Low,722.0,2,0,1,722.0
6792404,Unknown,26,Low,144.0,3,295.35,1,439.35
4926804,Unknown,27,Low,192.0,2,15.26,1,207.26
6321804,Unknown,31,Low,672.0,2,0,1,672.0
9372604,Unknown,21,Low,0.0,0,0.24,1,0.24
5236404,Unknown,57,Low,788.0,3,3454.51,1,4242.51
1846004,Unknown,18,Low,180.0,2,12.28,1,192.28
9432304,Unknown,33,Low,384.0,1,10.21,1,394.21
9867404,Unknown,45,Low,720.0,1,0.34,1,720.34
4526804,Unknown,54,Low,394.0,2,9.79,1,403.79
6062404,Unknown,34,Low,48.0,1,2363.67,1,2411.67
9856194,Unknown,34,Low,5.0,1,12.08,1,17.08
8695694,Unknown,24,Low,150.0,2,8.92,1,158.92
5266504,Unknown,53,Low,480.0,2,421.74,1,901.74
8337304,Unknown,34,Low,576.0,1,199.49,1,775.49
2221504,Unknown,40,Low,624.0,1,116.62,1,740.62
403404,Unknown,22,Low,96.0,2,0,0,96.0
8546804,Unknown,35,Low,48.0,1,15.35,1,63.35
6581404,Unknown,55,Low,864.0,1,9.12,1,873.12
1460894,Unknown,25,Low,0.0,0,0,0,0.0
3173504,Unknown,45,Low,192.0,3,15.01,1,207.01
9992994,Unknown,76,Low,304.0,1,18.7,1,322.7
9064304,Unknown,25,Low,96.0,1,8.52,1,104.52
7656204,Unknown,74,Low,336.0,7,7.42,1,343.42
1624604,Female,36,Low,300.0,2,18.39,1,318.39
1929894,Female,63,Low,110.0,7,14.52,1,124.52
3887194,Unknown,23,Low,0.0,0,3.94,1,3.94
598004,Unknown,26,Low,48.0,1,0,0,48.0
